Symbol,Name,Country,Sector,Industry
DECA,Denali Capital Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
DECAU,Denali Capital Acquisition Corp. Unit,United States,Finance,Business Services
DENN,Denny's Corporation Common Stock,United States,Consumer Discretionary,Restaurants
DERM,Journey Medical Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DFFN,Diffusion Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DFLI,Dragonfly Energy Holdings Corp. Common Stock,United States,Technology,Electronic Components
DFLIW,Dragonfly Energy Holdings Corp. Warrant,United States,Technology,Electronic Components
DGHI,Digihost Technology Inc. Common Subordinate Voting Shares,Canada,,
DGICA,Donegal Group Inc. Class A Common Stock,United States,Finance,Property-Casualty Insurers
DGICB,Donegal Group Inc. Class B Common Stock,United States,Finance,Property-Casualty Insurers
DGII,Digi International Inc. Common Stock,United States,Technology,Computer peripheral equipment
DGLY,Digital Ally Inc. Common Stock,United States,Technology,Security Systems Services
DGNU,Dragoneer Growth Opportunities Corp. III Class A Ordinary Shares,United States,Finance,Business Services
DH,Definitive Healthcare Corp. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
DHAC,Digital Health Acquisition Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,United States,Real Estate,Real Estate Investment Trusts
DHCA,DHC Acquisition Corp. Class A ordinary share,United States,Finance,Business Services
DHCAU,DHC Acquisition Corp. Unit,United States,Finance,Business Services
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042,United States,Real Estate,Real Estate Investment Trusts
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,United States,Real Estate,Real Estate Investment Trusts
DHHC,DiamondHead Holdings Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
DHHCU,DiamondHead Holdings Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
DHHCW,DiamondHead Holdings Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
DHIL,Diamond Hill Investment Group Inc. Class A Common Stock,United States,Finance,Investment Managers
DIBS,1stdibs.com Inc. Common Stock,United States,Miscellaneous,Diversified Commercial Services
DICE,DICE Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DIOD,Diodes Incorporated Common Stock,United States,Technology,Semiconductors
DISA,Disruptive Acquisition Corporation I Class A Ordinary Shares,United States,Finance,Business Services
DISAU,Disruptive Acquisition Corporation I Unit,United States,Finance,Business Services
DISH,DISH Network Corporation Class A Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
DJCO,Daily Journal Corp. (S.C.) Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
DKDCA,Data Knights Acquisition Corp. Class A Common Stock,United Kingdom,Industrials,Consumer Electronics/Appliances
DKDCU,Data Knights Acquisition Corp. Unit,United Kingdom,Industrials,Consumer Electronics/Appliances
DKDCW,Data Knights Acquisition Corp. Warrant,United Kingdom,Industrials,Consumer Electronics/Appliances
DKNG,DraftKings Inc. Class A Common Stock,United States,Consumer Discretionary,Services-Misc. Amusement & Recreation
DLCA,Deep Lake Capital Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
DLCAU,Deep Lake Capital Acquisition Corp. Unit,United States,Finance,Business Services
DLCAW,Deep Lake Capital Acquisition Corp. Warrant,United States,Finance,Business Services
DLHC,DLH Holdings Corp.,United States,Consumer Discretionary,Business Services
DLO,DLocal Limited Class A Common Shares,Uruguay,Consumer Discretionary,Business Services
DLPN,Dolphin Entertainment Inc. Common Stock,United States,Consumer Discretionary,Advertising
DLTH,Duluth Holdings Inc. Class B Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
DLTR,Dollar Tree Inc. Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
DMAC,DiaMedica Therapeutics Inc. Common Stock,United States,Health Care,Pharmaceuticals and Biotechnology
DMAQ,Deep Medicine Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
DMAQR,Deep Medicine Acquisition Corp. Rights,United States,,
DMLP,Dorchester Minerals L.P. Common Units Representing Limited Partnership Interests,United States,Energy,Oil & Gas Production
DMRC,Digimarc Corporation Common Stock,United States,Technology,EDP Services
DMTK,DermTech Inc. Common Stock,United States,Health Care,Managed Health Care
DNAB,Social Capital Suvretta Holdings Corp. II Class A Ordinary Shares,United States,Finance,Business Services
DNAD,Social Capital Suvretta Holdings Corp. IV Class A Ordinary Shares,United States,Finance,Business Services
DNAY,Codex DNA Inc. Common Stock,United States,Health Care,Medical Specialities
DNLI,Denali Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DNUT,Krispy Kreme Inc. Common Stock,United States,Consumer Discretionary,Specialty Foods
DOCU,DocuSign Inc. Common Stock,United States,Technology,EDP Services
DOGZ,Dogness (International) Corporation Class A Common Stock,China,Consumer Discretionary,Miscellaneous manufacturing industries
DOMH,Dominari Holdings Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
DOMO,Domo Inc. Class B Common Stock,United States,Technology,Computer Software: Prepackaged Software
DOOO,BRP Inc. (Recreational Products) Common Subordinate Voting Shares,Canada,,
DORM,Dorman Products Inc. Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
DOX,Amdocs Limited Ordinary Shares,Guernsey,Technology,EDP Services
DOYU,DouYu International Holdings Limited ADS,China,Technology,Computer Software: Programming Data Processing
DPCS,DP Cap Acquisition Corp I Class A Ordinary Shares,United States,Finance,Business Services
DPCSW,DP Cap Acquisition Corp I Warrants,United States,Finance,Business Services
DPRO,Draganfly Inc. Common Shares,Canada,Consumer Discretionary,Electronic Components
DRAY,Macondray Capital Acquisition Corp. I Class A Ordinary Shares,United States,Finance,Business Services
DRAYU,Macondray Capital Acquisition Corp. I Unit,United States,Finance,Business Services
DRAYW,Macondray Capital Acquisition Corp. I Warrant,United States,Finance,Business Services
DRCT,Direct Digital Holdings Inc. Class A Common Stock,United States,Consumer Discretionary,Advertising
DRCTW,Direct Digital Holdings Inc. Warrant,United States,Consumer Discretionary,Advertising
DRIO,DarioHealth Corp. Common Stock,Israel,Health Care,Medical/Dental Instruments
DRMA,Dermata Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DRMAW,Dermata Therapeutics Inc. Warrant,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DRRX,DURECT Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DRS,Leonardo DRS Inc. Common Stock,Israel,Industrials,Military/Government/Technical
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,Israel,Health Care,Medical/Dental Instruments
DRTSW,Alpha Tau Medical Ltd. Warrant,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
DRTT,DIRTT Environmental Solutions Ltd. Common Shares,Canada,,
DRUG,Bright Minds Biosciences Inc. Common Stock,Canada,Health Care,Pharmaceuticals and Biotechnology
DRVN,Driven Brands Holdings Inc. Common Stock,United States,,
DSEY,Diversey Holdings Ltd. Ordinary Shares,United States,Consumer Discretionary,Specialty Chemicals
DSGN,Design Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DSGR,Distribution Solutions Group Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
DSGX,Descartes Systems Group Inc. (The) Common Stock,Canada,,
DSKE,Daseke Inc. Common Stock,United States,,
DSP,Viant Technology Inc. Class A Common Stock,United States,Technology,EDP Services
DSWL,Deswell Industries Inc. Common Shares,Macau,Industrials,Plastic Products
DTEA,DAVIDsTEA Inc. Common Stock,Canada,,
DTIL,Precision BioSciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DTOC,Digital Transformation Opportunities Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
DTOCU,Digital Transformation Opportunities Corp. Units,United States,Industrials,Consumer Electronics/Appliances
DTOCW,Digital Transformation Opportunities Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
DTRT,DTRT Health Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
DTRTW,DTRT Health Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
DTSS,Datasea Inc. Common Stock,China,Technology,Retail: Computer Software & Peripheral Equipment
DTST,Data Storage Corporation Common Stock,United States,Technology,EDP Services
DTSTW,Data Storage Corporation Warrant,United States,Technology,EDP Services
DUET,DUET Acquisition Corp. Class A Common Stock,Malaysia,Miscellaneous,Other Pharmaceuticals
DUNE,Dune Acquisition Corporation Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
DUNEU,Dune Acquisition Corporation Unit,United States,Industrials,Consumer Electronics/Appliances
DUNEW,Dune Acquisition Corporation Warrant,United States,Industrials,Consumer Electronics/Appliances
DUO,Fangdd Network Group Ltd. American Depositary Shares,China,Technology,Computer Software: Programming Data Processing
DUOL,Duolingo Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
DUOT,Duos Technologies Group Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
DVAX,Dynavax Technologies Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
DWAC,Digital World Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
DWACU,Digital World Acquisition Corp. Units,United States,Industrials,Consumer Electronics/Appliances
DWACW,Digital World Acquisition Corp. Warrants,United States,Industrials,Consumer Electronics/Appliances
DWSN,Dawson Geophysical Company Common Stock,United States,Energy,Oil & Gas Production
DXCM,DexCom Inc. Common Stock,United States,Health Care,Medical Specialities
DXLG,Destination XL Group Inc. Common Stock,United States,Consumer Discretionary,Clothing/Shoe/Accessory Stores
DXPE,DXP Enterprises Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
DXR,Daxor Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
DXYN,Dixie Group Inc. (The) Common Stock,United States,Consumer Discretionary,Home Furnishings
DYAI,Dyadic International Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DYN,Dyne Therapeutics Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
DYNT,Dynatronics Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
DZSI,DZS Inc. Common Stock,United States,Utilities,Telecommunications Equipment
EA,Electronic Arts Inc. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
EAC,Edify Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
EACPU,Edify Acquisition Corp. Units,United States,Industrials,Consumer Electronics/Appliances
EACPW,Edify Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
EAR,Eargo Inc. Common Stock,United States,Health Care,Medical Specialities
EAST,Eastside Distilling Inc. Common Stock,United States,Consumer Staples,Beverages (Production/Distribution)
EBAC,European Biotech Acquisition Corp. Class A Ordinary Shares,Netherlands,Finance,Business Services
EBACU,European Biotech Acquisition Corp. Units,Netherlands,Finance,Business Services
EBACW,European Biotech Acquisition Corp. Warrant,Netherlands,Finance,Business Services
EBAY,eBay Inc. Common Stock,United States,Consumer Discretionary,Catalog/Specialty Distribution
EBC,Eastern Bankshares Inc. Common Stock,United States,Finance,Major Banks
EBET,EBET INC. Common Stock,United States,Consumer Discretionary,Services-Misc. Amusement & Recreation
EBIX,Ebix Inc. Common Stock,United States,Technology,EDP Services
EBMT,Eagle Bancorp Montana Inc. Common Stock,United States,Finance,Savings Institutions
EBON,Ebang International Holdings Inc. Class A Ordinary Shares,China,Technology,Semiconductors
EBTC,Enterprise Bancorp Inc Common Stock,United States,Finance,Major Banks
ECBK,ECB Bancorp Inc. Common Stock,United States,Finance,Banks
ECOR,electroCore Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
ECPG,Encore Capital Group Inc Common Stock,United States,,
ECX,ECARX Holdings Inc. Class A Ordinary shares,China,,
ECXWW,ECARX Holdings Inc. Warrants,China,,
EDAP,EDAP TMS S.A. American Depositary Shares,France,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
EDBL,Edible Garden AG Incorporated Common Stock,United States,Industrials,Agricultural Chemicals
EDBLW,Edible Garden AG Incorporated Warrant,United States,Industrials,Agricultural Chemicals
EDIT,Editas Medicine Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
EDRY,EuroDry Ltd. Common Shares ,Greece,Consumer Discretionary,Marine Transportation
EDSA,Edesa Biotech Inc. Common Shares,United States,Health Care,Pharmaceuticals and Biotechnology
EDTK,Skillful Craftsman Education Technology Limited Ordinary Share,China,Real Estate,Other Consumer Services
EDTX,EdtechX Holdings Acquisition Corp. II Class A common stock,United Kingdom,Industrials,Consumer Electronics/Appliances
EDTXW,EdtechX Holdings Acquisition Corp. II Warrant,United Kingdom,Industrials,Consumer Electronics/Appliances
EDUC,Educational Development Corporation Common Stock,United States,Consumer Discretionary,Books
