Symbol,Name,Country,Sector,Industry
FUNC,First United Corporation Common Stock,United States,Finance,Major Banks
FUND,Sprott Focus Trust Inc. Common Stock,United States,Finance,Investment Managers
FUSB,First US Bancshares Inc. Common Stock,United States,Finance,Major Banks
FUSN,Fusion Pharmaceuticals Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
FUTU,Futu Holdings Limited American Depositary Shares,Hong Kong,Finance,Investment Bankers/Brokers/Service
FUV,Arcimoto Inc. Common Stock,United States,Consumer Discretionary,Motor Vehicles
FVCB,FVCBankcorp Inc. Common Stock,United States,Finance,Commercial Banks
FWAC,Fifth Wall Acquisition Corp. III Class A Ordinary Shares,United States,Finance,Business Services
FWBI,First Wave BioPharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,United States,Consumer Discretionary,Movies/Entertainment
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,United States,Consumer Discretionary,Movies/Entertainment
FWRD,Forward Air Corporation Common Stock,United States,Consumer Discretionary,Oil Refining/Marketing
FWRG,First Watch Restaurant Group Inc. Common Stock,United States,Consumer Discretionary,Restaurants
FXCO,Financial Strategies Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
FXCOR,Financial Strategies Acquisition Corp. Rights,United States,Finance,Business Services
FXNC,First National Corporation Common Stock,United States,Finance,Major Banks
FYBR,Frontier Communications Parent Inc. Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
GABC,German American Bancorp Inc. Common Stock,United States,Finance,Major Banks
GAIA,Gaia Inc. Class A Common Stock,United States,Consumer Discretionary,Movies/Entertainment
GAIN,Gladstone Investment Corporation Business Development Company,United States,Finance,Finance/Investors Services
GAINN,Gladstone Investment Corporation 5.00% Notes Due 2026,United States,Finance,Investment Bankers/Brokers/Service
GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,United States,Finance,Investment Bankers/Brokers/Service
GALT,Galectin Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GAMB,Gambling.com Group Limited Ordinary Shares,Jersey,Consumer Discretionary,Services-Misc. Amusement & Recreation
GAMC,Golden Arrow Merger Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
GAMCU,Golden Arrow Merger Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
GAMCW,Golden Arrow Merger Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
GAME,Engine Gaming and Media Inc. Common Stock,Canada,,
GAN,GAN Limited Ordinary Shares,United Kingdom,Technology,Computer Software: Programming Data Processing
GANX,Gain Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GASS,StealthGas Inc. Common Stock,Greece,Consumer Discretionary,Marine Transportation
GATE,Marblegate Acquisition Corp. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
GBBK,Global Blockchain Acquisition Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
GBBKW,Global Blockchain Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
GBDC,Golub Capital BDC Inc. Common Stock,United States,Finance,Investment Managers
GBIO,Generation Bio Co. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GBNH,Greenbrook TMS Inc. Common Shares,Canada,,
GBNY,Generations Bancorp NY Inc. Common Stock,United States,Finance,Major Banks
GBRGR,Goldenbridge Acquisition Limited Right,Hong Kong,Finance,Business Services
GBRGW,Goldenbridge Acquisition Limited Warrant,Hong Kong,Finance,Business Services
GCBC,Greene County Bancorp Inc. Common Stock,United States,Finance,Banks
GCMG,GCM Grosvenor Inc. Class A Common Stock,United States,Finance,Finance/Investors Services
GCMGW,GCM Grosvenor Inc. Warrant,United States,Finance,Finance/Investors Services
GCT,GigaCloud Technology Inc Class A Ordinary Shares,Hong Kong,Consumer Discretionary,Catalog/Specialty Distribution
GCTK,GlucoTrack Inc. Common Stock,Israel,Health Care,Medical/Dental Instruments
GDEN,Golden Entertainment Inc. Common Stock,United States,Consumer Discretionary,Hotels/Resorts
GDNR,Gardiner Healthcare Acquisitions Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
GDNRW,Gardiner Healthcare Acquisitions Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
GDRX,GoodRx Holdings Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
GDS,GDS Holdings Limited ADS,China,Technology,Computer Software: Programming Data Processing
GDST,Goldenstone Acquisition Limited Common Stock,United States,Industrials,Consumer Electronics/Appliances
GDSTW,Goldenstone Acquisition Limited Warrants,United States,Industrials,Consumer Electronics/Appliances
GDYN,Grid Dynamics Holdings Inc. Class A Common Stock,United States,Technology,EDP Services
GECC,Great Elm Capital Corp. Common Stock,United States,Finance,Finance/Investors Services
GECCM,Great Elm Capital Corp. 6.75% Notes Due 2025,United States,Finance,Finance/Investors Services
GECCN,Great Elm Capital Corp. 6.5% Notes due 2024,United States,Finance,Finance/Investors Services
GECCO,Great Elm Capital Corp. 5.875% Notes due 2026,United States,Finance,Finance Companies
GEEX,Games & Esports Experience Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services
GEG,Great Elm Group Inc. Common Stock,United States,Health Care,Other Pharmaceuticals
GEGGL,Great Elm Group Inc.  7.25% Notes due 2027,United States,Technology,Computer Software: Prepackaged Software
GEHCV,GE HealthCare Technologies Inc. Common Stock When-Issued,United States,Technology,Computer Software: Prepackaged Software
GEN,Gen Digital Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
GENE,Genetic Technologies Ltd ADS,Australia,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GEOS,Geospace Technologies Corporation Common Stock (Texas),United States,Industrials,Industrial Machinery/Components
GERN,Geron Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GET,Getnet Adquirencia e Servicos para Meios de Pagamento S.A. American Depositary Shares,Brazil,Consumer Discretionary,Business Services
GEVO,Gevo Inc. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
GFAI,Guardforce AI Co. Limited Ordinary Shares,Singapore,Finance,Finance: Consumer Services
GFAIW,Guardforce AI Co. Limited Warrant,Singapore,Consumer Discretionary,Diversified Commercial Services
GFGD,The Growth for Good Acquisition Corporation Class A Ordinary Shares,United States,Finance,Business Services
GFGDR,The Growth for Good Acquisition Corporation Right,United States,Finance,Business Services
GFGDU,The Growth for Good Acquisition Corporation Unit,United States,Finance,Business Services
GFGDW,The Growth for Good Acquisition Corporation Warrant,United States,Finance,Business Services
GFS,GlobalFoundries Inc. Ordinary Shares,United States,Technology,Semiconductors
GGAA,Genesis Growth Tech Acquisition Corp. Class A Ordinary Shares,Switzerland,Finance,Business Services
GGAAW,Genesis Growth Tech Acquisition Corp. Warrant,Switzerland,Finance,Business Services
GGAL,Grupo Financiero Galicia S.A. American Depositary Shares,Argentina,Finance,Commercial Banks
GGE,Green Giant Inc. Common Stock,China,Real Estate,Building operators
GGR,Gogoro Inc. Ordinary Shares,Taiwan,Consumer Discretionary,Auto Manufacturing
GGROW,Gogoro Inc. Warrant,Taiwan,Consumer Discretionary,Auto Manufacturing
GH,Guardant Health Inc. Common Stock,United States,Health Care,Medical Specialities
GHIX,Gores Holdings IX Inc. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
GHIXU,Gores Holdings IX Inc. Unit,United States,Industrials,Consumer Electronics/Appliances
GHRS,GH Research PLC Ordinary Shares,Ireland,Health Care,Biotechnology: Pharmaceutical Preparations
GHSI,Guardion Health Sciences Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
GIAC,Gesher I Acquisition Corp. Class A Ordinary Shares,Israel,Finance,Business Services
GIACW,Gesher I Acquisition Corp. Warrants,Israel,Finance,Business Services
GIFI,Gulf Island Fabrication Inc. Common Stock,United States,Industrials,Metal Fabrications
GIGM,GigaMedia Limited Ordinary Shares,Taiwan,Technology,EDP Services
GIII,G-III Apparel Group LTD. Common Stock,United States,Consumer Discretionary,Apparel
GILD,Gilead Sciences Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GILT,Gilat Satellite Networks Ltd. Ordinary Shares,Israel,Technology,Radio And Television Broadcasting And Communications Equipment
GIPR,Generation Income Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
GIPRW,Generation Income Properties Inc Warrant,United States,Real Estate,Real Estate Investment Trusts
GLAD,Gladstone Capital Corporation Common Stock,United States,Finance,Finance/Investors Services
GLBE,Global-E Online Ltd. Ordinary Shares,Israel,Technology,Computer Software: Prepackaged Software
GLBL,Cartesian Growth Corporation Class A Ordinary Share,United States,Finance,Investment Managers
GLBLU,Cartesian Growth Corporation Unit,United States,Finance,Investment Managers
GLBLW,Cartesian Growth Corporation Warrant,United States,Finance,Investment Managers
GLBS,Globus Maritime Limited Common Stock,Greece,Consumer Discretionary,Marine Transportation
GLBZ,Glen Burnie Bancorp Common Stock,United States,Finance,Major Banks
GLDD,Great Lakes Dredge & Dock Corporation Common Stock,United States,Industrials,Oilfield Services/Equipment
GLG,TD Holdings Inc. Common Stock,China,Basic Materials,Other Metals and Minerals
GLLI,Globalink Investment Inc. Common Stock,United States,Industrials,Consumer Electronics/Appliances
GLLIR,Globalink Investment Inc. Rights,United States,,
GLLIU,Globalink Investment Inc. Unit,United States,Industrials,Consumer Electronics/Appliances
GLLIW,Globalink Investment Inc. Warrants,United States,Industrials,Consumer Electronics/Appliances
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
GLNG,Golar Lng Ltd,Bermuda,Energy,Oilfield Services/Equipment
GLPG,Galapagos NV American Depositary Shares,Belgium,Health Care,Biotechnology: Pharmaceutical Preparations
GLPI,Gaming and Leisure Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
GLRE,Greenlight Capital Re Ltd. Class A Ordinary Shares,Cayman Islands,Finance,Property-Casualty Insurers
GLSI,Greenwich LifeSciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GLST,Global Star Acquisition Inc. Class A Common Stock,United States,Industrials,Consumer Electronics/Appliances
GLSTR,Global Star Acquisition Inc. Right,United States,,
GLSTU,Global Star Acquisition Inc. Unit,United States,Industrials,Consumer Electronics/Appliances
GLTO,Galecto Inc. Common Stock,Denmark,Health Care,Biotechnology: Pharmaceutical Preparations
GLUE,Monte Rosa Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GLYC,GlycoMimetics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GMAB,Genmab A/S ADS,Denmark,Health Care,Biotechnology: Commercial Physical & Biological Resarch
GMBL,Esports Entertainment Group Inc. Common Stock,Malta,Health Care,Biotechnology: Pharmaceutical Preparations
GMBLP,Esports Entertainment Group Inc. 10.0% Series A Cumulative Redeemable Convertible Preferred Stock,Malta,Health Care,Biotechnology: Pharmaceutical Preparations
GMBLW,Esports Entertainment Group Inc. Warrant,Malta,Consumer Discretionary,Movies/Entertainment
GMDA,Gamida Cell Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GMFIW,Aetherium Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
GMGI,Golden Matrix Group Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
GMVD,G Medical Innovations Holdings Ltd. Ordinary Shares,Israel,Health Care,Medical/Dental Instruments
GMVDW,G Medical Innovations Holdings Ltd. Warrants,Israel,Health Care,Medical/Dental Instruments
GNFT,GENFIT S.A. American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNLN,Greenlane Holdings Inc. Class A Common Stock,United States,,
GNPX,Genprex Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
GNSS,Genasys Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
GNTA,Genenta Science S.p.A. American Depositary Shares,Italy,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNTX,Gentex Corporation Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
GNTY,Guaranty Bancshares Inc. Common Stock,United States,Finance,Major Banks
GNUS,Genius Brands International Inc. Common Stock,United States,Consumer Discretionary,Publishing
GO,Grocery Outlet Holding Corp. Common Stock,United States,Consumer Discretionary,Specialty Foods
GOCO,GoHealth Inc. Class A Common Stock,United States,Finance,Specialty Insurers
GOEV,Canoo Inc. Class A Common Stock,United States,,
GOEVW,Canoo Inc. Warrant,United States,,
GOGL,Golden Ocean Group Limited Common Stock,Bermuda,Consumer Discretionary,Marine Transportation
GOGO,Gogo Inc. Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,United States,Real Estate,Real Estate Investment Trusts
GOODN,Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock,United States,Real Estate,Real Estate Investment Trusts
GOODO,Gladstone Commercial Corporation 6.00% Series G Cumulative Redeemable Preferred Stock par value $0.001 per share,United States,Real Estate,Real Estate Investment Trusts
