Symbol,Name,Country,Sector,Industry
DMA,Destra Multi-Alternative Fund Common Stock,,Finance,Trusts Except Educational Religious and Charitable
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock,,Finance,Trusts Except Educational Religious and Charitable
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
DMS,Digital Media Solutions Inc. Class A Ordinary Shares,United States,Consumer Discretionary,Advertising
DMYS,dMY Technology Group Inc. VI Class A Common Stock,,Industrials,Consumer Electronics/Appliances
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
DNB,Dun & Bradstreet Holdings Inc. Common Stock,United States,Technology,Internet and Information Services
DNMR,Danimer Scientific Inc. Common Stock,,Industrials,Plastic Products
DNOW,NOW Inc. Common Stock,,Industrials,Metal Fabrications
DNP,DNP Select Income Fund Inc. Common Stock,United States,Finance,Investment Managers
DNZ,D and Z Media Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
DO,Diamond Offshore Drilling Inc. Common Stock,United States,Energy,Oil & Gas Production
DOC,Physicians Realty Trust Common Shares of Beneficial Interest,United States,Real Estate,Real Estate Investment Trusts
DOCN,DigitalOcean Holdings Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
DOCS,Doximity Inc. Class A Common Stock,,Technology,Retail: Computer Software & Peripheral Equipment
DOLE,Dole plc Ordinary Shares,,,
DOMA,Doma Holdings Inc. Common Stock,,Finance,Real Estate
DOOR,Masonite International Corporation Ordinary Shares (Canada),Canada,,
DOUG,Douglas Elliman Inc. Common Stock,,Real Estate,Building operators
DOV,Dover Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
DOW,Dow Inc. Common Stock ,,Industrials,Industrial Specialties
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,United States,Finance,Trusts Except Educational Religious and Charitable
DPZ,Domino's Pizza Inc Common Stock,United States,Consumer Discretionary,Food Distributors
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,China,Technology,Semiconductors
DRD,DRDGOLD Limited American Depositary Shares,South Africa,Basic Materials,Precious Metals
DRH,Diamondrock Hospitality Company Common Stock,United States,Real Estate,Real Estate Investment Trusts
DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,United States,,
DRI,Darden Restaurants Inc. Common Stock,United States,Consumer Discretionary,Restaurants
DRQ,Dril-Quip Inc. Common Stock,United States,Industrials,Metal Fabrications
DS,Drive Shack Inc.,United States,Consumer Discretionary,Movies/Entertainment
DS^B,Drive Shack Inc. Preferred Series B,United States,,
DS^C,Drive Shack Inc. Preferred Series C,United States,,
DS^D,Drive Shack Inc. Pfd Ser D,United States,,
DSAQ,Direct Selling Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,,Finance,Trusts Except Educational Religious and Charitable
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,United States,Finance,Investment Managers
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,United States,Finance,Finance Companies
DSX,Diana Shipping inc. common stock,Greece,Consumer Discretionary,Marine Transportation
DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),Greece,,
DT,Dynatrace Inc. Common Stock,United States,Technology,EDP Services
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,United States,Utilities,Electric Utilities: Central
DTC,Solo Brands Inc. Class A Common Stock,,Miscellaneous,Diversified Commercial Services
DTE,DTE Energy Company Common Stock,United States,Utilities,Electric Utilities: Central
DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,United States,Finance,Investment Managers
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,United States,Utilities,Electric Utilities: Central
DTLA^,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock,,,
DTM,DT Midstream Inc. Common Stock ,,Utilities,Oil & Gas Production
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,United States,Utilities,Electric Utilities: Central
DUK,Duke Energy Corporation (Holding Company) Common Stock,United States,Utilities,Power Generation
DUK^A,Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,United States,Utilities,Power Generation
DV,DoubleVerify Holdings Inc. Common Stock,,Technology,Computer Software: Prepackaged Software
DVA,DaVita Inc. Common Stock,United States,Health Care,Medical/Nursing Services
DVN,Devon Energy Corporation Common Stock,United States,Energy,Oil & Gas Production
DX,Dynex Capital Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
DX^C,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,
DXC,DXC Technology Company Common Stock ,,Technology,EDP Services
DY,Dycom Industries Inc. Common Stock,United States,Industrials,Water Sewer Pipeline Comm & Power Line Construction
E,ENI S.p.A. Common Stock,Italy,Energy,Oil & Gas Production
EAF,GrafTech International Ltd. Common Stock,United States,Consumer Discretionary,Metal Fabrications
EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,United States,,
EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,United States,Real Estate,Real Estate Investment Trusts
EAT,Brinker International Inc. Common Stock,United States,Consumer Discretionary,Restaurants
EB,Eventbrite Inc. Class A Common Stock,United States,Technology,EDP Services
EBF,Ennis Inc. Common Stock,United States,Consumer Discretionary,Office Equipment/Supplies/Services
EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share),,Utilities,Electric Utilities: Central
EBS,Emergent Biosolutions Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
EC,Ecopetrol S.A. American Depositary Shares,Colombia,Energy,Oil & Gas Production
ECAT,BlackRock ESG Capital Allocation Trust Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable
ECC           ,Eagle Point Credit Company Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
ECC^D,Eagle Point Credit Company Inc. 6.75% Series D Preferred Stock,United States,,
ECCC,Eagle Point Credit Company Inc. 6.50% Series C Term Preferred Stock due 2031,United States,Finance,Trusts Except Educational Religious and Charitable
ECCV,Eagle Point Credit Company Inc. 5.375% Notes due 2029,United States,Finance,Trusts Except Educational Religious and Charitable
ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031,United States,Finance,Trusts Except Educational Religious and Charitable
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,United States,Finance,Trusts Except Educational Religious and Charitable
ECL,Ecolab Inc. Common Stock,United States,Consumer Discretionary,Package Goods/Cosmetics
ECVT,Ecovyst Inc. Common Stock,United States,Industrials,Major Chemicals
ED,Consolidated Edison Inc. Common Stock,United States,Utilities,Power Generation
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,United States,Finance,Finance Companies
EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
EDI,Virtus Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Argentina,Utilities,Electric Utilities: Central
EDR,Endeavor Group Holdings Inc. Class A Common Stock,,Consumer Discretionary,Movies/Entertainment
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),China,Real Estate,Other Consumer Services
EE,Excelerate Energy Inc. Class A Common Stock,,Utilities,Power Generation
EEA,The European Equity Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
EEX,Emerald Holding Inc. Common Stock,United States,Consumer Discretionary,Advertising
EFC,Ellington Financial Inc. Common Stock ,United States,Real Estate,Real Estate Investment Trusts
EFC^A,Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,
EFC^B,Ellington Financial Inc. 6.250% Series B Fixed-Rate Reset Cumulative Redeemable Preferred Stock,United States,,
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,United States,Finance,Finance Companies
EFX,Equifax Inc. Common Stock,United States,Finance,Advertising
EFXT,Enerflex Ltd Common Shares,Canada,Consumer Staples,Meat/Poultry/Fish
EGF,Blackrock Enhanced Government Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
EGGF,EG Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
EGO,Eldorado Gold Corporation Ordinary Shares,Canada,,
EGP,EastGroup Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
EGY,VAALCO Energy Inc.  Common Stock,United States,Energy,Oil & Gas Production
EHAB,Enhabit Inc. Common Stock,,Health Care,Hospital/Nursing Management
EHC,Encompass Health Corporation Common Stock,United States,Health Care,Medical Specialities
EHI,Western Asset Global High Income Fund Inc Common Stock,United States,Finance,Investment Managers
EIC,Eagle Point Income Company Inc. Common Stock,,Finance,Finance/Investors Services
EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,,Finance,Finance/Investors Services
EIG,Employers Holdings Inc Common Stock,United States,Finance,Property-Casualty Insurers
EIX,Edison International Common Stock,United States,Utilities,Electric Utilities: Central
EL,Estee Lauder Companies Inc. (The) Common Stock,United States,Consumer Discretionary,Package Goods/Cosmetics
ELAN,Elanco Animal Health Incorporated Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ELAT,Elanco Animal Health Incorporated 5.00% Tangible Equity Units,United States,Health Care,Biotechnology: Pharmaceutical Preparations
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,United States,,
ELF,e.l.f. Beauty Inc. Common Stock,United States,Consumer Discretionary,Package Goods/Cosmetics
ELME,Elme Communities Common Stock,United States,Real Estate,Real Estate Investment Trusts
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),Brazil,Utilities,Electric Utilities: Central
ELS,Equity Lifestyle Properties Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
ELV,Elevance Health Inc. Common Stock,United States,Health Care,Medical Specialities
ELVT,Elevate Credit Inc. Common Stock,United States,Finance,Finance Companies
EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,United States,Finance,Finance/Investors Services
EME,EMCOR Group Inc. Common Stock,United States,Industrials,Engineering & Construction
EMF,Templeton Emerging Markets Fund Common Stock,United States,Finance,Finance/Investors Services
EMN,Eastman Chemical Company Common Stock,United States,Industrials,Major Chemicals
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,United States,Finance,Investment Managers
EMP,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066,United States,,
EMR,Emerson Electric Company Common Stock,United States,Industrials,Industrial Machinery/Components
ENB,Enbridge Inc Common Stock,Canada,Energy,Oil & Gas Production
ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078,Canada,Energy,Oil & Gas Production
ENFN,Enfusion Inc. Class A Common Stock,,Technology,Computer Software: Prepackaged Software
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),,Utilities,Electric Utilities: Central
ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,United States,Utilities,Power Generation
ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,,Utilities,Natural Gas Distribution
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,United States,,
ENOV,Enovis Corporation Common Stock,United States,Industrials,Fluid Controls
ENR,Energizer Holdings Inc. Common Stock,United States,Industrials,Metal Fabrications
ENS,EnerSys Common Stock,United States,Consumer Discretionary,Telecommunications Equipment
ENV,Envestnet Inc Common Stock,United States,Technology,EDP Services
ENVA,Enova International Inc. Common Stock,United States,Finance,Finance: Consumer Services
ENZ,Enzo Biochem Inc. Common Stock ($0.01 Par Value),United States,Health Care,Medical Specialities
EOCW,Elliott Opportunity II Corp. Class A Ordinary Shares,,Finance,Business Services
EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
EOG,EOG Resources Inc. Common Stock,United States,Energy,Oil & Gas Production
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,,Finance,Trusts Except Educational Religious and Charitable
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,United States,Finance,Trusts Except Educational Religious and Charitable
